제목,가사,가수,발매일,좋아요수,장르
난 사랑을 아직 몰라,"만날 수 없잖아 느낌이 중요해
난 그렇게 생각해 너무 단순해도 난 싫어

한 번을 만나도 느낌이 중요해
난 그렇게 생각해 너무 빠른 것도 난 싫어

너는 사랑을 말하지만 그건 좀 곤란해
진짜 사랑이란 건 서로 느낌이라는데
나는 사랑을 아직 몰라 조금 더 기다려
진짜 사랑한다면 조금 더 참아주겠지

한 번을 만나도 느낌이 중요해
난 그렇게 생각해 너무 빠른 것도 난 싫어

(나를 만나자고 너는 나를 찾아와도)
(나는 너를 몰라 너를 만날 수가 없잖아)
나를 만나자고 너는 나를 찾아와도
나는 너를 몰라 너를 만날 수가 없잖아

만날 수 없잖아 느낌이 중요해
난 그렇게 생각해 너무 단순해도 난 싫어
한 번을 만나도 느낌이 중요해
난 그렇게 생각해 너무 빠른 것도 난 싫어

너는 사랑을 말하지만 그건 좀 곤란해
진짜 사랑이란 건 서로 느낌이라는데
나는 사랑을 아직 몰라 조금 더 기다려
진짜 사랑한다면 조금 더 참아주겠지
한 번을 만나도 느낌이 중요해
난 그렇게 생각해
너무 빠른 것도 난 싫어

나를 만나자고 너는 나를 찾아와도
나는 너를 몰라 너를 만날 수가 없잖아

나를 만나자고 너는 나를 찾아와도
나는 너를 몰라 너를 만날 수가 없잖아",김나희,2020.07.18,"1,020",성인가요/트로트
뜨거운 안녕 (Passionate Goodbye),"또 다시 말해주오 사랑하고 있다고
별들이 다정히 손을 잡는 밤
기어이 가신다면 헤어집시다
아프게 마음 새긴 그 말 한마디
보내고 밤마다 울음이 나도
남자답게 말하리라 안녕이라고
뜨겁게 뜨겁게 안녕이라고
또 다시 말해주오 사랑하고 있다고
비둘기 나란히 구구 대는데
기어이 떠난다면 보내 드리리
너무나 깊이 맺힌 그날 밤 입술
긴긴 날 그리워 몸부림 쳐도
남자답게 말하리라 안녕이라고
뜨겁게 뜨겁게 안녕이라고
뜨겁게 뜨겁게 안녕이라고",신성,2020.10.25,88,성인가요/트로트
가지마,"가지 마
가지 마
동아줄로도
못 잡는 청춘
미련만 한숨만
제발 남지 않는
삶이 되길
눈물방울 빗물로
여기면서 살아왔던 날들이
후회 한 점 없다면
그건 거짓말
그저 오로지
사랑 하나만을 위해
나 살리라
오늘 내일도
가지 마
가지 마
동아줄로도
못 잡는 청춘
미련만
한숨만
제발 남지
않는 삶이 되길
눈물방울 빗물로
여기면서 살아왔던 날들이
후회 한 점 없다면
그건 거짓말
그저 오로지
사랑 하나만을 위해
나 살리라
오늘 내일도
눈물방울 빗물로
여기면서 살아왔던 날들이
후회 한 점 없다면
그건 거짓말 거짓말
그저 오로지
사랑 하나만을 위해
나 살리라
오늘 내일도
나 살리라
오늘 내일도",더블레스,2020.12.26,40,성인가요/트로트
트로트가 나는 좋아요 INST.,"쿵짝 쿵짝 리듬에 맞춰
야야 야야 노래를 해요
춤추는 세상 신나는 세상
마음껏 즐겨 보아요
삑삑 삑삑 꾀꼬리 되어
야야 야야 따라해 봐요
즐거운 세상 행복한 세상
십년은 젊어 진대요
모이자 트로트 전국팔도 모두 모이자
부르자 트로트 남녀노소 모두 부르자
즐기자 트로트 안방1열 국민 트로트
모이자 부르자 트로트가 나는 좋아요
뽕짝 뽕짝 리듬에 맞춰
룰루 랄라 노래를 해요
당신이 좋아 기분이 좋아
인생은 정말 즐거워
삑삑 삑삑 꾀꼬리 되어
룰루 랄라 따라해 봐요
즐거운 세상 행복한 세상
십년은 젊어 진대요
모이자 트로트 전국팔도 모두 모이자
부르자 트로트 남녀노소 모두 부르자
즐기자 트로트 안방1열 국민 트로트
모이자 부르자 트로트가 나는 좋아요
근심걱정 하지마요 콧노래를 불러요
노래하고 춤을춰요 브라보 화이팅
세상이 아름다워요
모이자 트로트 전국팔도 모두 모이자
부르자 트로트 남녀노소 모두 부르자
즐기자 트로트 안방1열 국민 트로트
모이자 부르자
트로트가 나는 좋아요
트로트가 나는 좋아요
노래하며 춤을 춥시다",송가인,2020.12.26,"3,442",성인가요/트로트
전선야곡,"소리없이 내리는 이슬도 차가운데
가랑잎이 휘날리는 전선의 달밤
소리없이 내리는 이슬도 차가운데
단잠을 못이루고 돌아눕는 귓가에
장부의 길 일러주신 어머님의 목소리
아 아 아 그 목소리 그리워
들려오는 총소리를 자장가 삼아
꿈길 속에 달려간
내 고향 내 집에는
정안수 떠놓고서 이아들의 꿈 비는
어머님의 흰머리가 눈부시어 울었소
아 아 아 쓸어안고 싶었소
아 아 아 쓸어안고 싶었소
아 아 아 쓸어안고 싶었소",재도전부 (간절한 소원),2021.01.08,148,성인가요/트로트
일편단심 민들레야,"님 주신 밤에 씨 뿌렸네
사랑의 물로 꽃을 피웠네
긴 세월 하루같이
하늘만 쳐다보니
그 이의 목소리는
어디에서 들을까
일편단심 민들레는
일편단심 민들레는
떠나지 않으리라
님 주신 밤에 씨 뿌렸네
사랑의 물로 꽃을 피웠네
처음 만나 맺은 마음
일편단심 민들레야
그 여름 어인 광풍
그 여름 어인 광풍
낙엽지듯 가시었네
행복했던 장미 인생
비바람에 꺾이니
나는 한 떨기 슬픈 민들레야
긴 세월 하루같이
하늘만 쳐다보니
그이의 목소리는
어디에서 들을까
일편단심 민들레는
일편단심 민들레는
떠나지 않으리라
해가 뜨면 달이 가고
낙엽 지니 눈보라 치네
기다리고 기다리는
일편단심 민들레야
가시밭길 산을 넘고
가시밭길 산을 넘고
강을 건너 찾아왔소
행복했던 장미 인생
비바람에 꺾이니
나는 한 떨기 슬픈 민들레야
긴 세월 하루같이
하늘만 쳐다보니
그이의 목소리는
어디에서 들을까
일편단심 민들레는
일편단심 민들레는
떠나지 않으리라
님 주신 밤에 씨 뿌렸네
사랑의 물로 꽃을 피웠네
일편단심 민들레야
일편단심 민들레야
긴 세월 하루같이
하늘만 쳐다보니
그이의 목소리는
어디에서 들을까
일편단심 민들레는
일편단심 민들레는
떠나지 않으리라
일편단심 민들레는
일편단심 민들레는
떠나지 않으리라",금강산(한강&김산하),2021.01.31,121,성인가요/트로트
뿐이고,"뿐이고 뿐이고 뿐이고
내 사랑은 당신뿐이다
여기에 있어도 당신뿐이고
저기에 있어도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은 당신뿐이다
힘든 날은 두 어깨를 기대고 가고
좋은 날은 마주 보고 가고
비바람 불면 당신 두 손을
내가 내가 붙잡고 가고
돈 없어도 당신뿐이고
돈 많아도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은 당신뿐이다
내 사랑은 당신뿐이다
여기 저기 거기 어디
여기에 있어도 당신뿐이고
저기에 있어도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은
당신뿐이다
힘든 날은 두 어깨를 기대고 가고
좋은 날은 마주 보고 가고
비바람 불면 당신 두 손을
내가 내가 붙잡고 가고
돈 없어도 당신뿐이고
돈 많아도 당신뿐이고
이 넓은 세상 어느 곳에 있어도
내 사랑은 당신뿐이다
뿐이고 뿐이고 뿐이고
당신뿐이다",이상호,2021.02.21,71,성인가요/트로트
감수광,"바람 부는 제주에는 돌도 많지만
인정 많고 마음씨 고운
아가씨도 많지요
감수광 감수광 난 어떡허렌 감수광
설릉사랑 보낸시엥 가거들랑
혼저옵서예
겨울 오는 한라산에 눈이 덮여도
당신하고 나 사이에는
봄이 한창이라오
감수광 감수광 난 어떡허렌 감수광
설릉사랑 보낸시엥 가거들랑
혼저옵서예
어쩌다가 나를 두고 떠난다 해도
못 잊어 그리우면 혼저 돌아 옵서예
감수광 감수광 난 어떡허렌 감수광
설릉사랑 보낸시엥 가거들랑
혼저옵서예",신미래,2021.04.08,275,성인가요/트로트
사랑해 누나,"사랑해 삼촌 한번만 안아줘요
아차차차 실수했네 깜빡했었네
와따따따 따따 삼촌
내게 한마디 하겠지
아리까리 모르는 게
남자라지 잘생기면 다 그래
변덕스런 삼촌의 마음 모르겠어
백 번을 잘해주고
한 번을 못해줬다고
진짜 진짜 굿바이더냐
삼촌 삼촌 사랑해
삼촌 한 번만 안아줘요
삼촌를 떠나라는 말 빼곤
다 해줄게요
나만 믿어요 약속할게요
삼촌의 영원한 기사 될게요
사랑해 삼촌 한번만 안아줘요
아차차차 실수했네 깜빡했었네
와따따따 따따 삼촌
내게 한마디 하겠지
아리까리 모르는 게
남자라지 잘생기면 다 그래
변덕스런 삼촌의 마음 모르겠어
백 번을 잘해주고
한 번을 못해줬다고
진짜 진짜 굿바이더냐
삼촌 삼촌 사랑해 삼촌
한번만 안아줘요
삼촌를 떠나라는 말 빼곤
다 해줄게요
나만 믿어요 잘해줄게요
삼촌의 영원한 기사 될게요
사랑해 삼촌 한번만 안아줘요
사랑해 삼촌 한번 더 안아줘요
삼촌 삼촌",정동원,2021.04.26,"3,584",성인가요/트로트
내사랑이 마쭈? (Feat. 마쭈),"사나이 넓은 가슴에
깊숙히 들어온 그대
내 친구의 초딩누이
뽀뽀를 하고싶어라
커다란 나의 마음을
긴글로 표현못하네
왜냐하면 나는아직
한글을 모르니까
니가 어린남자 싫다고해서
기저귀도 버렸었는데
강한남자 좋다해서
김치도 씻어 먹어
마 마 마
마쭈 마쭈 마쭈
나를 좋아하는거 마쭈
마쭈 마쭈 마쭈
나를 사랑하는거 마쭈
사나이 울리지마라
마쭈 마쭈 마쭈 마쭈 내사랑이 마쭈
마쭈 마쭈 마쭈 마쭈 내운명이 마쭈
오늘도 놀이터에서
그네에 앉아있었네
혹시니가 내뒤에서
밀어밀어 밀어줄까봐
다섯평생 왜이리도
악착같이 사랑했나
내눈물을 커피맛
우유로 달래본다
니가 어린남자 싫다고해서
기저귀도 버렸었는데
강한남자 좋다고해서
김밥도 그냥 먹어
마 마 마
마쭈 마쭈 마쭈
나를 좋아하는거 마쭈
마쭈 마쭈 마쭈
나를 사랑하는거 마쭈
사나이 울리지마라
마 마 마
마쭈 마쭈 마쭈
나를 좋아하는거 마쭈
마쭈 마쭈 마쭈
나를 사랑하는거 마쭈
사나이 울리지마라
사나이 울리지마라
마쭈 마쭈 마쭈 마쭈 내사랑이 마쭈
마쭈 마쭈 마쭈 마쭈 내운명이 마쭈
마쭈",김준호,2021.05.02,160,성인가요/트로트
물레야,"한밤이 지났느냐
돌아라 물레야
홀로 타는 등불마저
쓸쓸한 밤을
너 아니면 나는 어떡해
하루 이틀 기다린 님이
달이 가고 해가 가도
물레만 도네
기다려도 오지 않는
무심한 님이시여
돌아가는 물레야
한밤이 지났느냐
돌아라 물레야
홀로 타는 등불마저
쓸쓸한 밤을
너 아니면 나는 어떡해
하루 이틀 기다린 님이
달이 가고 해가 가도
물레만 도네
기다려도 오지 않는
무심한 님이시여
돌아가는 물레야",최향,2021.05.06,223,성인가요/트로트
당신 (MR),"내 품에 안기어
곤히 잠든 그대여
어느덧 그대 눈가에도
주름이 졌네
내 가슴에 묻혀
꿈을 꾸는 그대여
야위어진 그댈 바라보니
눈물이 솟네
고왔던 여자의 순정을
이 못난 내게 바쳐 두고
한마디 원망도 않은 채
긴 세월을 보냈지
난 맹세하리라
고생 많은 당신께
이 생명 다하는 날까지
그대를 사랑하리
고왔던 여자의 순정을
이 못난 내게 바쳐 두고
한마디 원망도 않은 채
긴 세월을 보냈지
난 맹세하리라
고생 많은 당신께
이 생명 다하는 날까지
그대를 사랑하리",임영웅,2021.05.18,"7,549",성인가요/트로트
천년학,"나에게 바램이 하나 있습니다
그리운 이름하나
천번을 접고 또 접어야만
당신을 만난다기에
비바람 불면 강가에서
눈 내리면 풀 섶에 앉아
아파도 웃고 슬퍼도 웃으며
그렇게 천년을 기다렸습니다
아-천마리 학이 되어
저 창공을 훨훨 나는 날까지
비단 같은 나의 꿈을 이루게 하소서
나에게 바램이 하나 있습니다
그리운 이름하나
천번을 접고 또 접어야만
당신을 만난다기에
비바람 불면 강가에서
눈 내리면 풀 섶에 앉아
아파도 웃고 슬퍼도 웃으며
그렇게 천년을 기다렸습니다
아-천마리 학이 되어
저 창공을 훨훨 나는 날까지
비단 같은 나의 꿈을 이루게 하소서",김유라,2021.06.09,32,성인가요/트로트
추억속으로,"야외전축 틀어놓고 너와 내가
밤새도록 춤을 추던 그 시절
달래머리 단발머리 몽땅치마
휘날리며 주름잡던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘 따라 너무나 보고싶네
가끔씩 생각나는
그리운 친구들
지금은 무엇을 할까
아직도 그때처럼
철없던 모습으로
멋지게 살아가고 있을까
야외전축 틀어놓고 너와 내가
밤새도록 춤을 추던 그 시절
달래머리 단발머리 몽땅치마
휘날리며 주름잡던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘 따라 너무나 보고싶네
뒷 동산에 올라가 너와 내가
밤새도록 춤을 추던 그 시절
꽃 반지를 살짝 끼워주며
첫 사랑을 고백하던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘따라 자꾸만 생각나네
가끔씩 생각나는
그리운 친구들
지금은 무엇을 할까
아직도 그때처럼
철없는 모습으로
멋지게 살아가고 있을까
뒷 동산에 올라가 너와 내가
밤새도록 춤을 추던 그 시절
꽃 반지를 살짝 끼워주며
첫 사랑을 고백하던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘따라 자꾸만 생각나네
오늘따라 너무나 보고 싶네
오늘따라 자꾸만 생각나네",홍지윤,2021.09.11,781,성인가요/트로트
그대라는 한 사람,"그대를 처음 봤을 때
첫눈에 알 수 있었죠
모든 걸 다 줄 수 있는
나만의 사랑이란 걸
그대가 내 곁에 있음에
아무것도 두렵지 않을 거예요
언제나 내 곁에 있어준 그대에게
이 모든 사랑 줄게요
우리 사랑 변치 말아요 정말
그대란 한 사람
내가 지켜줄게요
검은 머리 파뿌리 돼도 평생
나 그댈 사랑할게요
모질게 대했던 그날
참 많이 미안했어요
내 맘은 그게 아닌데
당신을 아프게 했죠
그대가 내 곁에 있음에
아무것도 두렵지 않을 거예요
혹시나 그대 없으면 이제
어떡하죠
하루도 못 살 것 같아
우리 사랑 변치 말아요 정말
그대란 한 사람
내가 지켜줄게요
검은 머리 파뿌리 돼도 평생
나 그댈 사랑할게요
아 아아아
참 고마운 사람
아 아아아
영원히 내 곁에 있어요
산다는 게 별거겠어요
그대만 있으면 나는 행복하죠
영원토록 함께 있어 줄래요
내 삶이 끝날 때까지
힘든 세상 우리 함께 걸어요",안소미,2021.12.16,137,성인가요/트로트
